Gene_ID,Normalized_ID,Comparison,Delta_Beta,FDR,Significance_Tier,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
Phatr3_J29097,phatr3j29097,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4035766666666665,0.0094416140999349,Tier 2 (Lenient),2850.Phatr29097,2.41e-148,419.0,"COG0049@1|root,KOG3291@2759|Eukaryota,2XB8J@2836|Bacillariophyta",2836|Bacillariophyta,J,Belongs to the universal ribosomal protein uS7 family,-,-,-,ko:K02989,"ko03010,map03010",M00177,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_S7
Phatr3_J42586,phatr3j42586,t1_Fe_deplete_vs_t1_Mn_deplete,-1.40353,0.0094416140999349,Tier 2 (Lenient),2850.Phatr42586,0.0,1226.0,"2EKBH@1|root,2SQ9F@2759|Eukaryota,2XGA3@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J43434,phatr3j43434,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4008466666666668,0.0096701839303389,Tier 2 (Lenient),2850.Phatr43434,0.0,1206.0,"COG4805@1|root,2QUES@2759|Eukaryota",2759|Eukaryota,S,Bacterial protein of unknown function (DUF885),-,-,-,-,-,-,-,-,-,-,-,-,DUF885
Phatr3_EG00843,phatr3eg00843,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3996466666666665,0.0097578429863829,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J25379,phatr3j25379,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3910400000000005,0.0106025883101476,Tier 2 (Lenient),2850.Phatr25379,9e-198,550.0,"COG0345@1|root,KOG3124@2759|Eukaryota,2XB6M@2836|Bacillariophyta",2836|Bacillariophyta,E,Belongs to the pyrroline-5-carboxylate reductase family,-,-,1.5.1.2,ko:K00286,"ko00330,ko01100,ko01110,ko01130,ko01230,map00330,map01100,map01110,map01130,map01230",M00015,"R01248,R01251,R03291,R03293","RC00054,RC00083","ko00000,ko00001,ko00002,ko01000",-,-,-,"F420_oxidored,P5CR_dimer"
Phatr3_J5060,phatr3j5060,t1_Fe_deplete_vs_t1_Mn_deplete,-1.390286666666667,0.0106505971410667,Tier 2 (Lenient),2850.Phatr5060,3.6799999999999996e-126,365.0,"KOG2829@1|root,KOG2829@2759|Eukaryota,2XGF8@2836|Bacillariophyta",2836|Bacillariophyta,K,Transcription factor DP,-,-,-,-,-,-,-,-,-,-,-,-,"DP,E2F_TDP"
Phatr3_EG02326,phatr3eg02326,t1_Fe_deplete_vs_t1_Mn_deplete,-1.389257,0.0107283595377134,Tier 2 (Lenient),2850.Phatr3843,7.29e-234,662.0,"COG0631@1|root,KOG0698@2759|Eukaryota,2XF7T@2836|Bacillariophyta",2836|Bacillariophyta,T,Sigma factor PP2C-like phosphatases,-,-,-,-,-,-,-,-,-,-,-,-,PP2C
Phatr3_J14599,phatr3j14599,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3871193333333334,0.0109264697656245,Tier 2 (Lenient),2850.Phatr14599,2.95e-217,608.0,"COG0568@1|root,2SMZ5@2759|Eukaryota,2XG32@2836|Bacillariophyta",2850.Phatr14599|-,K,Sigma-70 region 3,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J44172,phatr3j44172,t1_Mn_deplete_vs_t1_Fe_deplete,-1.38603,0.0110127403139881,Tier 2 (Lenient),2850.Phatr44172,0.0,904.0,"KOG3720@1|root,KOG3720@2759|Eukaryota,2XBKZ@2836|Bacillariophyta",2836|Bacillariophyta,I,Belongs to the histidine acid phosphatase family,-,-,-,-,-,-,-,-,-,-,-,-,His_Phos_2
Phatr3_J48993,phatr3j48993,t1_Fe_deplete_vs_t1_Mn_deplete,-1.385673333333333,0.0110192316964678,Tier 2 (Lenient),2850.Phatr48993,0.0,931.0,"2EGBR@1|root,2SK0I@2759|Eukaryota,2XFKD@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_EG01039,phatr3eg01039,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3842333333333334,0.0111450422985391,Tier 2 (Lenient),159749.K0SZD0,2.22e-70,215.0,"2E3DZ@1|root,2SAH1@2759|Eukaryota,2XG0I@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J47461,phatr3j47461,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3835433333333331,0.011188701335923,Tier 2 (Lenient),2850.Phatr47461,1.0200000000000001e-208,591.0,"2CBDI@1|root,2RB8D@2759|Eukaryota,2XEUT@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J44596,phatr3j44596,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3815966666666666,0.011373383249922,Tier 2 (Lenient),2850.Phatr44596,4.54e-196,543.0,"2D2H7@1|root,2SMVU@2759|Eukaryota,2XCQZ@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J48391,phatr3j48391,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3766866666666668,0.0119046382573434,Tier 2 (Lenient),2850.Phatr48391,0.0,870.0,"COG1226@1|root,KOG2508@2759|Eukaryota,2XD56@2836|Bacillariophyta",2836|Bacillariophyta,I,Cupin-like domain,-,-,-,-,-,-,-,-,-,-,-,-,Cupin_8
Phatr3_J38786,phatr3j38786,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3711133333333332,0.012540529391357,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_EG02623,phatr3eg02623,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3694866666666663,0.0127058637697379,Tier 2 (Lenient),2850.Phatr50615,0.0,3440.0,"COG5307@1|root,KOG0928@2759|Eukaryota,2XBS9@2836|Bacillariophyta",2836|Bacillariophyta,U,Sec7 domain,-,-,-,ko:K18443,"ko04144,map04144",-,-,-,"ko00000,ko00001,ko04131",-,-,-,"Sec7,Sec7_N"
Phatr3_J47360,phatr3j47360,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3674533333333332,0.0128913298736907,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J43852,phatr3j43852,t1_Mn_deplete_vs_t1_Fe_deplete,-1.3674233333333334,0.0128913298736907,Tier 2 (Lenient),2850.Phatr43852,0.0,984.0,"2ERJN@1|root,2SUC6@2759|Eukaryota,2XF63@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J45316,phatr3j45316,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3658633333333334,0.0130525824379204,Tier 2 (Lenient),2850.Phatr45316,0.0,2748.0,"KOG2066@1|root,KOG2066@2759|Eukaryota,2XFJU@2836|Bacillariophyta",2836|Bacillariophyta,S,regulation of SNARE complex assembly,-,-,-,ko:K20184,"ko04138,map04138",-,-,-,"ko00000,ko00001,ko04131",-,-,-,-
Phatr3_J50185,phatr3j50185,t1_Fe_deplete_vs_t1_Mn_deplete,-1.364202666666667,0.0132287992638949,Tier 2 (Lenient),2850.Phatr50185,6.2299999999999986e-282,769.0,"COG0101@1|root,KOG4393@2759|Eukaryota",2850.Phatr50185|-,J,pseudouridine synthase activity,-,-,5.4.99.12,ko:K06173,-,-,-,-,"ko00000,ko01000,ko03016",-,-,-,-
Phatr3_J37567,phatr3j37567,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3638546666666669,0.0132360510045575,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J33535,phatr3j33535,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3622366666666668,0.0134090815632009,Tier 2 (Lenient),2850.Phatr33535,9.11e-265,729.0,"COG0715@1|root,2QQ87@2759|Eukaryota,2XC0J@2836|Bacillariophyta",2836|Bacillariophyta,P,NMT1/THI5 like,-,-,-,-,-,-,-,-,-,-,-,-,NMT1
Phatr3_J45795,phatr3j45795,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3615953333333333,0.0134551460937445,Tier 2 (Lenient),2850.Phatr45795,0.0,1342.0,"COG4870@1|root,KOG1543@2759|Eukaryota,2XGBN@2836|Bacillariophyta",2836|Bacillariophyta,O,Belongs to the peptidase C1 family,-,-,-,-,-,-,-,-,-,-,-,-,Peptidase_C1
Phatr3_J10458,phatr3j10458,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3608733333333336,0.0135120951781005,Tier 2 (Lenient),2850.Phatr10458,1.22e-119,342.0,"COG0537@1|root,KOG3379@2759|Eukaryota,2XC6J@2836|Bacillariophyta",2836|Bacillariophyta,F,HIT domain,-,-,3.6.1.29,ko:K01522,"ko00230,ko05222,ko05223,map00230,map05222,map05223",-,R00187,RC00002,"ko00000,ko00001,ko01000",-,-,-,HIT
Phatr3_EG00747,phatr3eg00747,t1_Fe_deplete_vs_t1_Mn_deplete,-1.359649,0.0136361127451365,Tier 2 (Lenient),159749.K0RFX6,1.55e-147,433.0,"KOG1441@1|root,KOG1441@2759|Eukaryota,2XFNR@2836|Bacillariophyta",2836|Bacillariophyta,EG,Triose-phosphate Transporter family,-,-,-,-,-,-,-,-,-,-,-,-,TPT
Phatr3_J6062,phatr3j6062,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3572733333333336,0.0139167168653312,Tier 2 (Lenient),2850.Phatr6062,1.3e-140,404.0,"2CNEI@1|root,2QVPT@2759|Eukaryota,2XCKK@2836|Bacillariophyta",2836|Bacillariophyta,P,Chlorophyll A-B binding protein,-,-,-,-,-,-,-,-,-,-,-,-,Chloroa_b-bind
Phatr3_J47959,phatr3j47959,t1_Fe_deplete_vs_t1_Mn_deplete,-1.35495,0.0141954636720768,Tier 2 (Lenient),2850.Phatr47959,0.0,897.0,"2EI6X@1|root,2SNP5@2759|Eukaryota,2XCQW@2836|Bacillariophyta",2836|Bacillariophyta,S,gag-polyprotein putative aspartyl protease,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J40435,phatr3j40435,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3510433333333332,0.0147039646039189,Tier 2 (Lenient),2850.Phatr40435,1.8e-83,246.0,"2EW8Y@1|root,2SY44@2759|Eukaryota,2XDZE@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J35702,phatr3j35702,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3488133333333334,0.0149837705438993,Tier 2 (Lenient),2850.Phatr35702,0.0,1014.0,"COG0515@1|root,KOG0192@2759|Eukaryota,2XCCM@2836|Bacillariophyta",2836|Bacillariophyta,T,Protein tyrosine kinase,-,-,-,-,-,-,-,-,-,-,-,-,Pkinase_Tyr
Phatr3_J44963,phatr3j44963,t1_Fe_deplete_vs_t1_Mn_deplete,-1.34695,0.0152144009798504,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_EG02513,phatr3eg02513,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3459533333333336,0.0153193078149661,Tier 2 (Lenient),2850.Phatr21821,1.7199999999999998e-234,644.0,"KOG1164@1|root,KOG1164@2759|Eukaryota,2XBE6@2836|Bacillariophyta",2836|Bacillariophyta,T,Belongs to the protein kinase superfamily,-,-,2.7.11.1,ko:K08959,"ko04340,ko04390,ko04540,ko04710,map04340,map04390,map04540,map04710",-,-,-,"ko00000,ko00001,ko01000,ko01001,ko03036",-,-,-,Pkinase
Phatr3_J11048,phatr3j11048,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3453433333333331,0.0153673496915029,Tier 2 (Lenient),2880.D8LMF2,9.06e-29,135.0,"COG0147@1|root,COG0596@1|root,KOG1223@2759|Eukaryota,KOG2382@2759|Eukaryota",2759|Eukaryota,C,"hydrolase activity, acting on ester bonds",-,-,"2.2.1.9,4.2.1.113,4.2.99.20,5.4.4.2","ko:K02552,ko:K14759","ko00130,ko01053,ko01100,ko01110,ko01130,map00130,map01053,map01100,map01110,map01130",M00116,"R01717,R04031,R08165,R08166","RC00588,RC01053,RC02148,RC02186,RC02475","ko00000,ko00001,ko00002,ko01000",-,-,-,"Abhydrolase_1,Abhydrolase_6,Chorismate_bind,Hexokinase_2,MR_MLE_C,TPP_enzyme_C,TPP_enzyme_M_2,TPP_enzyme_N"
Phatr3_J45511,phatr3j45511,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3442466666666664,0.0154883654753781,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J48574,phatr3j48574,t1_Fe_deplete_vs_t1_Mn_deplete,-1.342986666666667,0.0156349945474674,Tier 2 (Lenient),2850.Phatr48574,0.0,1874.0,"2BY2C@1|root,2RWHX@2759|Eukaryota,2XDSR@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J39081,phatr3j39081,t1_Fe_deplete_vs_t1_Mn_deplete,-1.34262,0.0156473801187523,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J40647,phatr3j40647,t1_Fe_deplete_vs_t1_Mn_deplete,-1.34163,0.0157544295717133,Tier 2 (Lenient),2850.Phatr40647,4.03e-279,761.0,"29P5B@1|root,2RWGP@2759|Eukaryota,2XGIT@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J45083,phatr3j45083,t1_Fe_deplete_vs_t1_Mn_deplete,-1.34055,0.0158760122984412,Tier 2 (Lenient),2850.Phatr45083,0.0,1876.0,"2EVAZ@1|root,2SXBI@2759|Eukaryota,2XDV8@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J46877,phatr3j46877,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3399133333333333,0.015930287762794,Tier 2 (Lenient),2850.Phatr46877,0.0,1198.0,"2B2NM@1|root,2S0D4@2759|Eukaryota,2XARU@2836|Bacillariophyta",2836|Bacillariophyta,G,GDP-fucose protein O-fucosyltransferase,-,-,-,-,-,-,-,-,-,-,-,-,O-FucT
Phatr3_EG00136,phatr3eg00136,t1_Fe_deplete_vs_t1_Mn_deplete,-1.33921,0.015995102628664,Tier 2 (Lenient),159749.K0SF59,0.0,1105.0,"KOG1851@1|root,KOG1851@2759|Eukaryota,2XF0Q@2836|Bacillariophyta",2836|Bacillariophyta,S,Domain of unknown function (DUF3437),-,-,-,-,-,-,-,-,-,-,-,-,DUF3437
Phatr3_J33150,phatr3j33150,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3385056666666666,0.0160604043201828,Tier 2 (Lenient),2850.Phatr33150,4.74e-118,345.0,"2ES4D@1|root,2SUSC@2759|Eukaryota,2XH9M@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J11994,phatr3j11994,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3342819999999995,0.0166813320801461,Tier 2 (Lenient),2850.Phatr11994,5.76e-151,427.0,"COG5641@1|root,KOG1601@2759|Eukaryota,2XH5E@2836|Bacillariophyta",2836|Bacillariophyta,K,cheY-homologous receiver domain,-,-,-,-,-,-,-,-,-,-,-,-,"GerE,Response_reg"
Phatr3_J18940,phatr3j18940,t1_Mn_deplete_vs_t1_Fe_deplete,-1.33238,0.016943008167165,Tier 2 (Lenient),2850.Phatr18940,0.0,900.0,"COG0304@1|root,KOG1394@2759|Eukaryota,2XEQW@2836|Bacillariophyta",2836|Bacillariophyta,I,Belongs to the beta-ketoacyl-ACP synthases family,-,-,2.3.1.179,ko:K09458,"ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212","M00083,M00572","R04355,R04726,R04952,R04957,R04960,R04963,R04968,R07762,R10115,R10119","RC00039,RC02728,RC02729,RC02888","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,"Ketoacyl-synt_C,ketoacyl-synt"
Phatr3_J13078,phatr3j13078,t1_Mn_deplete_vs_t1_Fe_deplete,-1.3319183333333335,0.0169724796806609,Tier 2 (Lenient),2850.Phatr13078,0.0,952.0,"COG2252@1|root,2QRYA@2759|Eukaryota",2759|Eukaryota,S,purine nucleobase transmembrane transporter activity,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_EG00480,phatr3eg00480,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3283066666666663,0.0175230366665255,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_EG00479,phatr3eg00479,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3279623333333337,0.0175338656740317,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J7961,phatr3j7961,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3273,0.0175982629800665,Tier 2 (Lenient),35128.Thaps4862,5.13e-119,396.0,"KOG1828@1|root,KOG1828@2759|Eukaryota,2XGMP@2836|Bacillariophyta",2836|Bacillariophyta,S,acetylation-dependent protein binding,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_EG00904,phatr3eg00904,t1_Mn_deplete_vs_t1_Fe_deplete,-1.3267999999999998,0.0176235899357004,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J14003,phatr3j14003,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3265933333333333,0.0176235899357004,Tier 2 (Lenient),2850.Phatr14003,1.44e-262,728.0,"KOG0667@1|root,KOG0671@2759|Eukaryota,2XFMN@2836|Bacillariophyta",2836|Bacillariophyta,T,Belongs to the protein kinase superfamily,-,-,2.7.12.1,ko:K08823,-,-,-,-,"ko00000,ko01000,ko01001,ko03041",-,-,-,Pkinase
Phatr3_J33540,phatr3j33540,t1_Fe_deplete_vs_t1_Mn_deplete,-1.324563333333333,0.017921177094708,Tier 2 (Lenient),2850.Phatr33540,7.59e-113,323.0,"KOG3392@1|root,KOG3392@2759|Eukaryota,2XGG1@2836|Bacillariophyta",2836|Bacillariophyta,A,Mago nashi protein,-,-,-,ko:K12877,"ko03013,ko03015,ko03040,map03013,map03015,map03040",M00430,-,-,"ko00000,ko00001,ko00002,ko03019,ko03041",-,-,-,Mago_nashi
Phatr3_J49487,phatr3j49487,t1_Mn_deplete_vs_t1_Fe_deplete,-1.3237266666666667,0.0180171965610476,Tier 2 (Lenient),2850.Phatr49487,0.0,924.0,"KOG3673@1|root,KOG3673@2759|Eukaryota,2XC6T@2836|Bacillariophyta",2836|Bacillariophyta,A,FtsJ-like methyltransferase,-,-,2.1.1.57,ko:K14589,-,-,R03922,"RC00003,RC00466","ko00000,ko01000,ko03019",-,-,-,FtsJ
Phatr3_J48132,phatr3j48132,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3205866666666668,0.0185157550990601,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J46037,phatr3j46037,t1_Fe_deplete_vs_t1_Mn_deplete,-1.319862,0.0185949963653938,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J19413,phatr3j19413,t1_Fe_deplete_vs_t1_Mn_deplete,-1.31672,0.0191087062822304,Tier 2 (Lenient),2850.Phatr19413,2.58e-40,134.0,"KOG3499@1|root,KOG3499@2759|Eukaryota,2XH4E@2836|Bacillariophyta",2836|Bacillariophyta,J,Belongs to the eukaryotic ribosomal protein eL38 family,-,-,-,ko:K02923,"ko03010,map03010",M00177,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L38e
Phatr3_EG01030,phatr3eg01030,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3139473333333336,0.019566897197042,Tier 2 (Lenient),35128.Thaps9110,3.79e-101,305.0,"2ERQ7@1|root,2SUFH@2759|Eukaryota",2759|Eukaryota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_EG00869,phatr3eg00869,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3133333333333337,0.0196298482229278,Tier 2 (Lenient),159749.K0SCR8,3.18e-23,110.0,"2EGCK@1|root,2SMBN@2759|Eukaryota,2XATR@2836|Bacillariophyta",159749.K0SCR8|-,S,Glycosyltransferase family 92,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_EG01917,phatr3eg01917,t1_Mn_deplete_vs_t1_Fe_deplete,-1.312733333333333,0.0196904770688245,Tier 2 (Lenient),2850.Phatr40623,0.0,1229.0,"2CP1I@1|root,2QZCH@2759|Eukaryota,2XHH6@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_EG02269,phatr3eg02269,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3121333333333334,0.0197513815572725,Tier 2 (Lenient),44056.XP_009039381.1,1.34e-112,332.0,"KOG1589@1|root,KOG1590@1|root,KOG1589@2759|Eukaryota,KOG1590@2759|Eukaryota",2759|Eukaryota,U,mitochondrial pyruvate transmembrane transport,MPC1,"GO:0002791,GO:0002793,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005773,GO:0005774,GO:0005886,GO:0006082,GO:0006084,GO:0006085,GO:0006086,GO:0006090,GO:0006139,GO:0006163,GO:0006164,GO:0006637,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006820,GO:0006839,GO:0006848,GO:0006850,GO:0008028,GO:0008150,GO:0008152,GO:0008509,GO:0008514,GO:0009058,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0010033,GO:0010119,GO:0010646,GO:0010647,GO:0010817,GO:0015075,GO:0015318,GO:0015711,GO:0015718,GO:0015849,GO:0016020,GO:0016021,GO:0018130,GO:0019362,GO:0019438,GO:0019637,GO:0019693,GO:0019752,GO:0019866,GO:0022857,GO:0023051,GO:0023056,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031304,GO:0031305,GO:0031966,GO:0031967,GO:0031975,GO:0032024,GO:0032592,GO:0032787,GO:0032879,GO:0032880,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034097,GO:0034220,GO:0034641,GO:0034654,GO:0035383,GO:0035384,GO:0035774,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044437,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0046390,GO:0046483,GO:0046496,GO:0046883,GO:0046887,GO:0046942,GO:0046943,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050708,GO:0050714,GO:0050789,GO:0050794,GO:0050796,GO:0050833,GO:0050896,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051179,GO:0051186,GO:0051188,GO:0051222,GO:0051223,GO:0051234,GO:0051716,GO:0055085,GO:0055086,GO:0060341,GO:0061178,GO:0061732,GO:0065007,GO:0065008,GO:0070201,GO:0070887,GO:0071310,GO:0071345,GO:0071616,GO:0071702,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0072524,GO:0090087,GO:0090276,GO:0090277,GO:0090407,GO:0098573,GO:0098588,GO:0098656,GO:0098805,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901475,GO:1901564,GO:1901566,GO:1901576,GO:1903530,GO:1903532,GO:1903825,GO:1904951,GO:1905039,GO:1990542,GO:1990823,GO:1990830",-,"ko:K11086,ko:K14566,ko:K22138,ko:K22139","ko03008,ko03040,ko05322,map03008,map03040,map05322","M00351,M00352,M00354,M00355,M00398",-,-,"ko00000,ko00001,ko00002,ko02000,ko03009,ko03029,ko03032,ko03041",2.A.105.1,-,-,MPC
Phatr3_Jdraft356,phatr3j356,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3115999999999994,0.0198000644511074,Tier 2 (Lenient),2850.Phatrdraft356,5.62e-288,785.0,"COG1902@1|root,KOG0134@2759|Eukaryota",2759|Eukaryota,C,FMN binding,-,-,-,-,-,-,-,-,-,-,-,-,Oxidored_FMN
Phatr3_EG01969,phatr3eg01969,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3043366666666665,0.021151017365198,Tier 2 (Lenient),2850.Phatr52418,0.0,1134.0,"2D25Z@1|root,2SKKF@2759|Eukaryota,2XEGK@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,rve
Phatr3_J49495,phatr3j49495,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3033933333333332,0.0212737121484202,Tier 2 (Lenient),2850.Phatr49495,5.2300000000000014e-213,587.0,"KOG1110@1|root,KOG1110@2759|Eukaryota,2XB5U@2836|Bacillariophyta",2836|Bacillariophyta,S,Belongs to the cytochrome b5 family,-,-,-,-,-,-,-,-,-,-,-,-,Cyt-b5
Phatr3_EG01252,phatr3eg01252,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3031763333333333,0.0212737121484202,Tier 2 (Lenient),159749.K0T6C5,7.930000000000001e-185,579.0,"COG2801@1|root,KOG0017@2759|Eukaryota,2XF4I@2836|Bacillariophyta",159749.K0T6C5|-,L,Reverse transcriptase (RNA-dependent DNA polymerase),-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_EG01159,phatr3eg01159,t1_Fe_deplete_vs_t1_Mn_deplete,-1.3025736666666663,0.0213399860194665,Tier 2 (Lenient),159749.K0R4L3,6.4899999999999996e-24,97.1,"2CP04@1|root,2QZ35@2759|Eukaryota,2XH3S@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
